Reporter_Code,Reporter_Description,Partner_Code,Partner_Description,Indicator_Code,Indicator_Description,Flow_Code,Flow_Description,Year,Unit,Value,Flag,Source_Description,Note
US,United States of America,SA,"Saudi Arabia, Kingdom of",SC3,Other modes of transport,M,Imports,2008,Million USD,2,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",SC3,Other modes of transport,M,Imports,2009,Million USD,0,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",SC3,Other modes of transport,M,Imports,2010,Million USD,0,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",SC3,Other modes of transport,M,Imports,2011,Million USD,0,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",SC3,Other modes of transport,M,Imports,2012,Million USD,0,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",SC3,Other modes of transport,M,Imports,2013,Million USD,0,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",SC3,Other modes of transport,M,Imports,2014,Million USD,0,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",SC3,Other modes of transport,M,Imports,2015,Million USD,0,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",SC3,Other modes of transport,M,Imports,2016,Million USD,0,,OECD,
US,United States of America,SE,Sweden,SC3,Other modes of transport,M,Imports,2005,Million USD,8,,OECD,
US,United States of America,SE,Sweden,SC3,Other modes of transport,M,Imports,2006,Million USD,6,,OECD,
US,United States of America,SE,Sweden,SC3,Other modes of transport,M,Imports,2007,Million USD,6,,OECD,
US,United States of America,SE,Sweden,SC3,Other modes of transport,M,Imports,2008,Million USD,8,,OECD,
US,United States of America,SE,Sweden,SC3,Other modes of transport,M,Imports,2009,Million USD,12,,OECD,
US,United States of America,SE,Sweden,SC3,Other modes of transport,M,Imports,2010,Million USD,3,,OECD,
US,United States of America,SE,Sweden,SC3,Other modes of transport,M,Imports,2011,Million USD,3,,OECD,
US,United States of America,SE,Sweden,SC3,Other modes of transport,M,Imports,2012,Million USD,4,,OECD,
US,United States of America,SE,Sweden,SC3,Other modes of transport,M,Imports,2013,Million USD,5,,OECD,
US,United States of America,SE,Sweden,SC3,Other modes of transport,M,Imports,2014,Million USD,4,,OECD,
US,United States of America,SE,Sweden,SC3,Other modes of transport,M,Imports,2015,Million USD,4,,OECD,
US,United States of America,SE,Sweden,SC3,Other modes of transport,M,Imports,2016,Million USD,4,,OECD,
US,United States of America,SG,Singapore,SC3,Other modes of transport,M,Imports,2005,Million USD,3,,OECD,
US,United States of America,SG,Singapore,SC3,Other modes of transport,M,Imports,2006,Million USD,1,,OECD,
US,United States of America,SG,Singapore,SC3,Other modes of transport,M,Imports,2007,Million USD,1,,OECD,
US,United States of America,SG,Singapore,SC3,Other modes of transport,M,Imports,2008,Million USD,2,,OECD,
US,United States of America,SG,Singapore,SC3,Other modes of transport,M,Imports,2009,Million USD,2,,OECD,
US,United States of America,SG,Singapore,SC3,Other modes of transport,M,Imports,2010,Million USD,0,,OECD,
US,United States of America,SG,Singapore,SC3,Other modes of transport,M,Imports,2011,Million USD,0,,OECD,
US,United States of America,SG,Singapore,SC3,Other modes of transport,M,Imports,2012,Million USD,0,,OECD,
US,United States of America,SG,Singapore,SC3,Other modes of transport,M,Imports,2013,Million USD,0,,OECD,
US,United States of America,SG,Singapore,SC3,Other modes of transport,M,Imports,2014,Million USD,0,,OECD,
US,United States of America,SG,Singapore,SC3,Other modes of transport,M,Imports,2015,Million USD,0,,OECD,
US,United States of America,SG,Singapore,SC3,Other modes of transport,M,Imports,2016,Million USD,0,,OECD,
US,United States of America,SI,Slovenia,SC3,Other modes of transport,M,Imports,2013,Million USD,0,,OECD,
US,United States of America,SI,Slovenia,SC3,Other modes of transport,M,Imports,2014,Million USD,0,,OECD,
US,United States of America,SI,Slovenia,SC3,Other modes of transport,M,Imports,2015,Million USD,1,,OECD,
US,United States of America,SI,Slovenia,SC3,Other modes of transport,M,Imports,2016,Million USD,0,,OECD,
US,United States of America,SK,Slovak Republic,SC3,Other modes of transport,M,Imports,2013,Million USD,0,,OECD,
US,United States of America,SK,Slovak Republic,SC3,Other modes of transport,M,Imports,2014,Million USD,0,,OECD,
US,United States of America,SK,Slovak Republic,SC3,Other modes of transport,M,Imports,2015,Million USD,1,,OECD,
US,United States of America,SK,Slovak Republic,SC3,Other modes of transport,M,Imports,2016,Million USD,1,,OECD,
US,United States of America,SV,El Salvador,SC3,Other modes of transport,M,Imports,2013,Million USD,0,,OECD,
US,United States of America,SV,El Salvador,SC3,Other modes of transport,M,Imports,2014,Million USD,0,,OECD,
US,United States of America,SV,El Salvador,SC3,Other modes of transport,M,Imports,2015,Million USD,0,,OECD,
US,United States of America,SV,El Salvador,SC3,Other modes of transport,M,Imports,2016,Million USD,0,,OECD,
US,United States of America,TH,Thailand,SC3,Other modes of transport,M,Imports,2005,Million USD,0,,OECD,
US,United States of America,TH,Thailand,SC3,Other modes of transport,M,Imports,2006,Million USD,2,,OECD,
US,United States of America,TH,Thailand,SC3,Other modes of transport,M,Imports,2007,Million USD,1,,OECD,
US,United States of America,TH,Thailand,SC3,Other modes of transport,M,Imports,2008,Million USD,1,,OECD,
US,United States of America,TH,Thailand,SC3,Other modes of transport,M,Imports,2009,Million USD,2,,OECD,
US,United States of America,TH,Thailand,SC3,Other modes of transport,M,Imports,2010,Million USD,0,,OECD,
US,United States of America,TH,Thailand,SC3,Other modes of transport,M,Imports,2011,Million USD,0,,OECD,
US,United States of America,TH,Thailand,SC3,Other modes of transport,M,Imports,2012,Million USD,0,,OECD,
US,United States of America,TH,Thailand,SC3,Other modes of transport,M,Imports,2013,Million USD,0,,OECD,
US,United States of America,TH,Thailand,SC3,Other modes of transport,M,Imports,2014,Million USD,0,,OECD,
US,United States of America,TH,Thailand,SC3,Other modes of transport,M,Imports,2015,Million USD,0,,OECD,
US,United States of America,TH,Thailand,SC3,Other modes of transport,M,Imports,2016,Million USD,0,,OECD,
US,United States of America,TR,Turkey,SC3,Other modes of transport,M,Imports,2013,Million USD,1,,OECD,
US,United States of America,TR,Turkey,SC3,Other modes of transport,M,Imports,2014,Million USD,1,,OECD,
US,United States of America,TR,Turkey,SC3,Other modes of transport,M,Imports,2015,Million USD,1,,OECD,
US,United States of America,TR,Turkey,SC3,Other modes of transport,M,Imports,2016,Million USD,0,,OECD,
US,United States of America,TW,Chinese Taipei,SC3,Other modes of transport,M,Imports,2005,Million USD,2,,OECD,
US,United States of America,TW,Chinese Taipei,SC3,Other modes of transport,M,Imports,2006,Million USD,1,,OECD,
US,United States of America,TW,Chinese Taipei,SC3,Other modes of transport,M,Imports,2007,Million USD,4,,OECD,
US,United States of America,TW,Chinese Taipei,SC3,Other modes of transport,M,Imports,2008,Million USD,6,,OECD,
US,United States of America,TW,Chinese Taipei,SC3,Other modes of transport,M,Imports,2009,Million USD,5,,OECD,
US,United States of America,TW,Chinese Taipei,SC3,Other modes of transport,M,Imports,2010,Million USD,1,,OECD,
US,United States of America,TW,Chinese Taipei,SC3,Other modes of transport,M,Imports,2011,Million USD,0,,OECD,
US,United States of America,TW,Chinese Taipei,SC3,Other modes of transport,M,Imports,2012,Million USD,0,,OECD,
US,United States of America,TW,Chinese Taipei,SC3,Other modes of transport,M,Imports,2013,Million USD,0,,OECD,
US,United States of America,TW,Chinese Taipei,SC3,Other modes of transport,M,Imports,2014,Million USD,0,,OECD,
US,United States of America,TW,Chinese Taipei,SC3,Other modes of transport,M,Imports,2015,Million USD,0,,OECD,
US,United States of America,TW,Chinese Taipei,SC3,Other modes of transport,M,Imports,2016,Million USD,0,,OECD,
US,United States of America,VE,"Venezuela, Bolivarian Republic of",SC3,Other modes of transport,M,Imports,2005,Million USD,0,,OECD,
US,United States of America,VE,"Venezuela, Bolivarian Republic of",SC3,Other modes of transport,M,Imports,2006,Million USD,0,,OECD,
US,United States of America,VE,"Venezuela, Bolivarian Republic of",SC3,Other modes of transport,M,Imports,2007,Million USD,0,,OECD,
US,United States of America,VE,"Venezuela, Bolivarian Republic of",SC3,Other modes of transport,M,Imports,2008,Million USD,0,,OECD,
US,United States of America,VE,"Venezuela, Bolivarian Republic of",SC3,Other modes of transport,M,Imports,2009,Million USD,0,,OECD,
US,United States of America,VE,"Venezuela, Bolivarian Republic of",SC3,Other modes of transport,M,Imports,2010,Million USD,0,,OECD,
US,United States of America,VE,"Venezuela, Bolivarian Republic of",SC3,Other modes of transport,M,Imports,2011,Million USD,0,,OECD,
US,United States of America,VE,"Venezuela, Bolivarian Republic of",SC3,Other modes of transport,M,Imports,2012,Million USD,0,,OECD,
US,United States of America,VE,"Venezuela, Bolivarian Republic of",SC3,Other modes of transport,M,Imports,2013,Million USD,0,,OECD,
US,United States of America,VE,"Venezuela, Bolivarian Republic of",SC3,Other modes of transport,M,Imports,2014,Million USD,0,,OECD,
US,United States of America,VE,"Venezuela, Bolivarian Republic of",SC3,Other modes of transport,M,Imports,2015,Million USD,0,,OECD,
US,United States of America,VE,"Venezuela, Bolivarian Republic of",SC3,Other modes of transport,M,Imports,2016,Million USD,0,,OECD,
US,United States of America,VN,Viet Nam,SC3,Other modes of transport,M,Imports,2013,Million USD,2,,OECD,
US,United States of America,VN,Viet Nam,SC3,Other modes of transport,M,Imports,2014,Million USD,3,,OECD,
US,United States of America,VN,Viet Nam,SC3,Other modes of transport,M,Imports,2015,Million USD,3,,OECD,
US,United States of America,VN,Viet Nam,SC3,Other modes of transport,M,Imports,2016,Million USD,2,,OECD,
US,United States of America,ZA,South Africa,SC3,Other modes of transport,M,Imports,2005,Million USD,1,,OECD,
US,United States of America,ZA,South Africa,SC3,Other modes of transport,M,Imports,2006,Million USD,3,,OECD,
US,United States of America,ZA,South Africa,SC3,Other modes of transport,M,Imports,2007,Million USD,2,,OECD,
US,United States of America,ZA,South Africa,SC3,Other modes of transport,M,Imports,2008,Million USD,4,,OECD,
US,United States of America,ZA,South Africa,SC3,Other modes of transport,M,Imports,2009,Million USD,2,,OECD,
US,United States of America,ZA,South Africa,SC3,Other modes of transport,M,Imports,2010,Million USD,0,,OECD,
US,United States of America,ZA,South Africa,SC3,Other modes of transport,M,Imports,2011,Million USD,4,,OECD,
US,United States of America,ZA,South Africa,SC3,Other modes of transport,M,Imports,2012,Million USD,0,,OECD,
US,United States of America,ZA,South Africa,SC3,Other modes of transport,M,Imports,2013,Million USD,0,,OECD,
US,United States of America,ZA,South Africa,SC3,Other modes of transport,M,Imports,2014,Million USD,0,,OECD,
US,United States of America,ZA,South Africa,SC3,Other modes of transport,M,Imports,2015,Million USD,0,,OECD,
US,United States of America,ZA,South Africa,SC3,Other modes of transport,M,Imports,2016,Million USD,0,,OECD,
US,United States of America,AR,Argentina,SC3,Other modes of transport,X,Exports,2005,Million USD,5,,OECD,
US,United States of America,AR,Argentina,SC3,Other modes of transport,X,Exports,2006,Million USD,4,,OECD,
US,United States of America,AR,Argentina,SC3,Other modes of transport,X,Exports,2007,Million USD,5,,OECD,
US,United States of America,AR,Argentina,SC3,Other modes of transport,X,Exports,2008,Million USD,4,,OECD,
US,United States of America,AR,Argentina,SC3,Other modes of transport,X,Exports,2009,Million USD,4,,OECD,
US,United States of America,AR,Argentina,SC3,Other modes of transport,X,Exports,2010,Million USD,4,,OECD,
US,United States of America,AR,Argentina,SC3,Other modes of transport,X,Exports,2011,Million USD,4,,OECD,
US,United States of America,AR,Argentina,SC3,Other modes of transport,X,Exports,2012,Million USD,4,,OECD,
US,United States of America,AR,Argentina,SC3,Other modes of transport,X,Exports,2013,Million USD,4,,OECD,
US,United States of America,AR,Argentina,SC3,Other modes of transport,X,Exports,2014,Million USD,4,,OECD,
US,United States of America,AR,Argentina,SC3,Other modes of transport,X,Exports,2015,Million USD,4,,OECD,
US,United States of America,AR,Argentina,SC3,Other modes of transport,X,Exports,2016,Million USD,4,,OECD,
US,United States of America,AT,Austria,SC3,Other modes of transport,X,Exports,2013,Million USD,8,,OECD,
US,United States of America,AT,Austria,SC3,Other modes of transport,X,Exports,2014,Million USD,8,,OECD,
US,United States of America,AT,Austria,SC3,Other modes of transport,X,Exports,2015,Million USD,9,,OECD,
US,United States of America,AT,Austria,SC3,Other modes of transport,X,Exports,2016,Million USD,8,,OECD,
US,United States of America,AU,Australia,SC3,Other modes of transport,X,Exports,2005,Million USD,49,,OECD,
US,United States of America,AU,Australia,SC3,Other modes of transport,X,Exports,2006,Million USD,51,,OECD,
US,United States of America,AU,Australia,SC3,Other modes of transport,X,Exports,2007,Million USD,46,,OECD,
US,United States of America,AU,Australia,SC3,Other modes of transport,X,Exports,2008,Million USD,48,,OECD,
US,United States of America,AU,Australia,SC3,Other modes of transport,X,Exports,2009,Million USD,39,,OECD,
US,United States of America,AU,Australia,SC3,Other modes of transport,X,Exports,2010,Million USD,40,,OECD,
US,United States of America,AU,Australia,SC3,Other modes of transport,X,Exports,2011,Million USD,36,,OECD,
US,United States of America,AU,Australia,SC3,Other modes of transport,X,Exports,2012,Million USD,36,,OECD,
US,United States of America,AU,Australia,SC3,Other modes of transport,X,Exports,2013,Million USD,36,,OECD,
US,United States of America,AU,Australia,SC3,Other modes of transport,X,Exports,2014,Million USD,36,,OECD,
US,United States of America,AU,Australia,SC3,Other modes of transport,X,Exports,2015,Million USD,36,,OECD,
US,United States of America,AU,Australia,SC3,Other modes of transport,X,Exports,2016,Million USD,36,,OECD,
US,United States of America,BE,Belgium,SC3,Other modes of transport,X,Exports,2006,Million USD,67,,OECD,
US,United States of America,BE,Belgium,SC3,Other modes of transport,X,Exports,2007,Million USD,15,,OECD,
US,United States of America,BE,Belgium,SC3,Other modes of transport,X,Exports,2008,Million USD,84,,OECD,
US,United States of America,BE,Belgium,SC3,Other modes of transport,X,Exports,2009,Million USD,139,,OECD,
US,United States of America,BE,Belgium,SC3,Other modes of transport,X,Exports,2010,Million USD,116,,OECD,
US,United States of America,BE,Belgium,SC3,Other modes of transport,X,Exports,2011,Million USD,84,,OECD,
US,United States of America,BE,Belgium,SC3,Other modes of transport,X,Exports,2012,Million USD,556,,OECD,
US,United States of America,BE,Belgium,SC3,Other modes of transport,X,Exports,2013,Million USD,16,,OECD,
US,United States of America,BE,Belgium,SC3,Other modes of transport,X,Exports,2014,Million USD,17,,OECD,
US,United States of America,BE,Belgium,SC3,Other modes of transport,X,Exports,2015,Million USD,18,,OECD,
